CustomerID,OrderID,Date,Full_Name,CustomerCity,CustomerState,ProdNumber,CategoryID,CategoryName,CategoryAbbreviation,ProdName,Category,TotalQuantity,TotalRevenue,TotalPrice
588,1951,22/02/2021,"Thurstan Pulfer","New Orleans",Louisiana,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,4,76,19
590,627,14/05/2020,"Georgena Brettle",Washington,"District of Columbia",RK605,5,"Robot Kits",RK,BYOR-3000,5,2,428,214
591,2247,28/04/2021,"Zorah Sarrell",Charlotte,"North Carolina",DK207,2,"Drone Kits",DK,BYOD-400S,2,1,129,129
591,2133,02/04/2021,"Zorah Sarrell",Charlotte,"North Carolina",EB505,4,eBooks,EB,"Delivery Drones",4,3,42,14
591,977,28/07/2020,"Zorah Sarrell",Charlotte,"North Carolina",EB519,4,eBooks,EB,"Spherical Robots",4,5,80,16
593,2011,07/03/2021,"Nevil Webberley",Washington,"District of Columbia",BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,4,48,12
594,1745,13/01/2021,"Orelia Diter",Tallahassee,Florida,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,5,60,12
595,698,28/05/2020,"Dorian Henlon",Denver,Colorado,RK602,5,"Robot Kits",RK,BYOR-1000,5,3,567,189
599,1272,29/09/2020,"Ricky Hutchin",Washington,"District of Columbia",EB511,4,eBooks,EB,"Helicopter Drones",4,4,80,20
599,295,29/02/2020,"Ricky Hutchin",Washington,"District of Columbia",RS703,6,Robots,RS,"RCB-889 Robot",6,5,2745,549
600,606,10/05/2020,"Catlaina Renon",Miami,Florida,EB519,4,eBooks,EB,"Spherical Robots",4,3,48,16
601,1868,06/02/2021,"Winnie Mizzen",Youngstown,Ohio,EB506,4,eBooks,EB,"Delta Robots",4,2,32,16
601,1084,22/08/2020,"Winnie Mizzen",Youngstown,Ohio,EB506,4,eBooks,EB,"Delta Robots",4,3,48,16
602,1306,06/10/2020,"Siffre Hellcat",Fresno,California,RS702,6,Robots,RS,"MICR-23K Robot",6,4,3596,899
602,1128,01/09/2020,"Siffre Hellcat",Fresno,California,EB509,4,eBooks,EB,"GPS Drones",4,2,38,19
603,1926,16/02/2021,"Merci Anning",Wilmington,Delaware,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,3,36,12
603,1188,12/09/2020,"Merci Anning",Wilmington,Delaware,EB509,4,eBooks,EB,"GPS Drones",4,2,38,19
603,966,24/07/2020,"Merci Anning",Wilmington,Delaware,EB508,4,eBooks,EB,"Fixed Wing Drones",4,2,30,15
604,1231,21/09/2020,"Gale Gallen","San Antonio",Texas,EB503,4,eBooks,EB,"Building Your Own Drone",4,2,48,24
604,166,03/02/2020,"Gale Gallen","San Antonio",Texas,DK202,2,"Drone Kits",DK,BYOD-200,2,2,116,58
605,1256,25/09/2020,"Armin Measen",Newark,"New Jersey",EB513,4,eBooks,EB,"Photograph Drones",4,4,56,14
606,2174,12/04/2021,"Ashlee Ghiron",Charleston,"West Virginia",EB518,4,eBooks,EB,"Single Rotor Drones",4,6,84,14
606,77,17/01/2020,"Ashlee Ghiron",Charleston,"West Virginia",RK605,5,"Robot Kits",RK,BYOR-3000,5,3,642,214
607,1810,24/01/2021,"Louisette Ditch",Beaufort,"South Carolina",EB513,4,eBooks,EB,"Photograph Drones",4,4,56,14
607,281,26/02/2020,"Louisette Ditch",Beaufort,"South Carolina",EB512,4,eBooks,EB,"Multi Rotor Drones",4,3,72,24
608,2374,24/05/2021,"Martainn Alenichicov","Lake Worth",Florida,EB517,4,eBooks,EB,"SCARA Robots",4,5,95,19
609,1230,20/09/2020,"Tannie Warlock",Youngstown,Ohio,TV805,7,"Training Videos",TV,"Industrial 3D Printing",7,5,245,49
610,2212,20/04/2021,"Bliss Cordoba",Washington,"District of Columbia",DK207,2,"Drone Kits",DK,BYOD-400S,2,4,516,129
611,2362,21/05/2021,"Andra Faucett",Indianapolis,Indiana,EB507,4,eBooks,EB,"Drone Building Essentials",4,4,52,13
613,1860,03/02/2021,"Cristen Elles","San Diego",California,EB503,4,eBooks,EB,"Building Your Own Drone",4,4,96,24
613,1377,20/10/2020,"Cristen Elles","San Diego",California,TV810,7,"Training Videos",TV,"Understanding Automation",7,3,132,44
614,1450,04/11/2020,"Munmro Betke",Garland,Texas,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,4,76,19
614,1363,17/10/2020,"Munmro Betke",Garland,Texas,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,3,126,42
614,933,18/07/2020,"Munmro Betke",Garland,Texas,TV813,7,"Training Videos",TV,"Virtual Reality Basics",7,3,87,29
615,2000,04/03/2021,"Zora Rossetti",Washington,"District of Columbia",EB506,4,eBooks,EB,"Delta Robots",4,4,64,16
615,1217,18/09/2020,"Zora Rossetti",Washington,"District of Columbia",EB512,4,eBooks,EB,"Multi Rotor Drones",4,4,96,24
616,901,11/07/2020,"Alford Roddy","Grand Rapids",Michigan,DS307,3,Drones,DS,"MICR-564K Drone",3,3,1497,499
617,1846,31/01/2021,"Dennet Burniston",Evansville,Indiana,EB518,4,eBooks,EB,"Single Rotor Drones",4,3,42,14
618,1295,04/10/2020,"Lonnie Shera",Knoxville,Tennessee,TV810,7,"Training Videos",TV,"Understanding Automation",7,4,176,44
619,2050,15/03/2021,"Sharyl Brando","San Diego",California,TV808,7,"Training Videos",TV,"Robotic Essentials",7,3,102,34
619,1756,14/01/2021,"Sharyl Brando","San Diego",California,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,2,18,9
619,1581,07/12/2020,"Sharyl Brando","San Diego",California,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,4,36,9
620,1897,11/02/2021,"Silvano Instrell",Norwalk,Connecticut,EB511,4,eBooks,EB,"Helicopter Drones",4,2,40,20
620,1039,10/08/2020,"Silvano Instrell",Norwalk,Connecticut,DK207,2,"Drone Kits",DK,BYOD-400S,2,2,258,129
621,1276,29/09/2020,"Brinna Abramovitz","Sioux Falls","South Dakota",TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,6,252,42
624,2130,02/04/2021,"Davy Dunsmore",Knoxville,Tennessee,EB503,4,eBooks,EB,"Building Your Own Drone",4,4,96,24
624,1427,30/10/2020,"Davy Dunsmore",Knoxville,Tennessee,TV808,7,"Training Videos",TV,"Robotic Essentials",7,3,102,34
624,1126,01/09/2020,"Davy Dunsmore",Knoxville,Tennessee,EB504,4,eBooks,EB,"Cartesian Robots",4,3,36,12
626,843,30/06/2020,"Davie Ewbanks",Scranton,Pennsylvania,RS706,6,Robots,RS,"RWW-75 Robot",6,5,4415,883
626,768,10/06/2020,"Davie Ewbanks",Scranton,Pennsylvania,TV803,7,"Training Videos",TV,"Cloud Computing",7,4,116,29
628,1936,18/02/2021,"Carlie Pala",Davenport,Iowa,RK607,5,"Robot Kits",RK,BYOR-4005,5,3,735,245
628,1901,12/02/2021,"Carlie Pala",Davenport,Iowa,EB517,4,eBooks,EB,"SCARA Robots",4,5,95,19
628,1686,30/12/2020,"Carlie Pala",Davenport,Iowa,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,3,57,19
628,852,02/07/2020,"Carlie Pala",Davenport,Iowa,TV805,7,"Training Videos",TV,"Industrial 3D Printing",7,5,245,49
628,65,14/01/2020,"Carlie Pala",Davenport,Iowa,TV805,7,"Training Videos",TV,"Industrial 3D Printing",7,5,245,49
630,408,27/03/2020,"Phyllis Lafranconi",Petaluma,California,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,2,22,11
631,1508,19/11/2020,"Brear Barthod","Long Beach",California,RS702,6,Robots,RS,"MICR-23K Robot",6,2,1798,899
631,1354,15/10/2020,"Brear Barthod","Long Beach",California,DK204,2,"Drone Kits",DK,BYOD-300,2,2,178,89
631,465,06/04/2020,"Brear Barthod","Long Beach",California,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,6,24,4
633,605,10/05/2020,"Burnard Stichel",Garland,Texas,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,2,74,37
633,242,18/02/2020,"Burnard Stichel",Garland,Texas,EB502,4,eBooks,EB,"Building Your First Robot",4,4,96,24
634,2320,13/05/2021,"Ange Kieran",Birmingham,Alabama,DK203,2,"Drone Kits",DK,BYOD-220,2,2,138,69
635,2062,18/03/2021,"Yehudi Sabathe",Huntington,"West Virginia",DS306,3,Drones,DS,"DX-145 Drone",3,2,500,250
635,1499,17/11/2020,"Yehudi Sabathe",Huntington,"West Virginia",DS304,3,Drones,DS,"DTE-QFN20 Drone",3,5,1250,250
635,757,08/06/2020,"Yehudi Sabathe",Huntington,"West Virginia",TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,2,84,42
635,575,06/05/2020,"Yehudi Sabathe",Huntington,"West Virginia",BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,2,18,9
635,430,01/04/2020,"Yehudi Sabathe",Huntington,"West Virginia",DK208,2,"Drone Kits",DK,BYOD-500,2,3,501,167
636,1346,14/10/2020,"Marena Plewman",Schenectady,"New York",TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,6,168,28
636,574,05/05/2020,"Marena Plewman",Schenectady,"New York",TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,3,126,42
637,1468,10/11/2020,"Julieta Robbert",Evansville,Indiana,RK606,5,"Robot Kits",RK,BYOR-3535,5,2,450,225
638,1680,28/12/2020,"Deina Kainz",Albany,"New York",DK202,2,"Drone Kits",DK,BYOD-200,2,6,348,58
638,24,04/01/2020,"Deina Kainz",Albany,"New York",RS702,6,Robots,RS,"MICR-23K Robot",6,5,4495,899
642,800,20/06/2020,"Bekki Mayhew",Arlington,Virginia,RK604,5,"Robot Kits",RK,BYOR-2640S,5,3,567,189
643,2125,02/04/2021,"Yevette Harris",Louisville,Kentucky,RK605,5,"Robot Kits",RK,BYOR-3000,5,5,1070,214
643,2035,12/03/2021,"Yevette Harris",Louisville,Kentucky,EB507,4,eBooks,EB,"Drone Building Essentials",4,3,39,13
643,1614,13/12/2020,"Yevette Harris",Louisville,Kentucky,DS307,3,Drones,DS,"MICR-564K Drone",3,3,1497,499
643,1169,09/09/2020,"Yevette Harris",Louisville,Kentucky,EB516,4,eBooks,EB,"RTF Drones",4,2,32,16
643,826,25/06/2020,"Yevette Harris",Louisville,Kentucky,EB520,4,eBooks,EB,"Understanding Arduino",4,5,85,17
645,159,02/02/2020,"Farah Brignall","El Paso",Texas,BP106,1,Blueprints,BP,"Hexacopter Drone Blueprint",1,5,40,8
647,54,10/01/2020,"Lyn Lucken",Dallas,Texas,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,2,500,250
648,1648,22/12/2020,"Betteanne Tullis",Houston,Texas,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,5,60,12
648,943,20/07/2020,"Betteanne Tullis",Houston,Texas,EB507,4,eBooks,EB,"Drone Building Essentials",4,4,52,13
651,825,25/06/2020,"Cordy Corder",Farmington,Michigan,DK205,2,"Drone Kits",DK,BYOD-350,2,5,445,89
651,809,22/06/2020,"Cordy Corder",Farmington,Michigan,RK606,5,"Robot Kits",RK,BYOR-3535,5,6,1350,225
652,949,21/07/2020,"Jack Dobby",Sacramento,California,EB505,4,eBooks,EB,"Delivery Drones",4,2,28,14
653,286,26/02/2020,"Elianore Petegree",Spokane,Washington,EB508,4,eBooks,EB,"Fixed Wing Drones",4,2,30,15
653,81,18/01/2020,"Elianore Petegree",Spokane,Washington,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,3,57,19
654,946,21/07/2020,"Lily Holbury",Charlotte,"North Carolina",DK201,2,"Drone Kits",DK,BYOD-100,2,5,270,54
655,1242,22/09/2020,"Leif Bleakley","Saint Louis",Missouri,DK202,2,"Drone Kits",DK,BYOD-200,2,4,232,58
656,1812,24/01/2021,"Haroun Donaldson",Springfield,Illinois,EB501,4,eBooks,EB,"Articulated Robots",4,5,115,23
656,624,14/05/2020,"Haroun Donaldson",Springfield,Illinois,RS704,6,Robots,RS,"RLK-9920 Robot",6,3,2097,699
657,1232,21/09/2020,"Quincy Gors",Wilmington,Delaware,EB514,4,eBooks,EB,"Polar Robots",4,5,115,23
658,701,28/05/2020,"Normie Shaw",Arlington,Virginia,TV801,7,"Training Videos",TV,"Aerial Security",7,5,180,36
659,1566,04/12/2020,"Philipa Tomeo",Amarillo,Texas,TV808,7,"Training Videos",TV,"Robotic Essentials",7,5,170,34
659,549,29/04/2020,"Philipa Tomeo",Amarillo,Texas,EB517,4,eBooks,EB,"SCARA Robots",4,2,38,19
661,580,07/05/2020,"Zonda Poolman",Fargo,"North Dakota",DK208,2,"Drone Kits",DK,BYOD-500,2,5,835,167
661,183,07/02/2020,"Zonda Poolman",Fargo,"North Dakota",EB503,4,eBooks,EB,"Building Your Own Drone",4,4,96,24
666,1111,27/08/2020,"Swen Godsell",Charlotte,"North Carolina",DS301,3,Drones,DS,"DA-SA702 Drone",3,3,1197,399
667,1403,25/10/2020,"Allyn Krollmann",Boston,Massachusetts,EB514,4,eBooks,EB,"Polar Robots",4,2,46,23
668,2263,01/05/2021,"Kristofer Kneath","San Antonio",Texas,EB508,4,eBooks,EB,"Fixed Wing Drones",4,4,60,15
669,848,01/07/2020,"Bathsheba Toothill",Houston,Texas,DS301,3,Drones,DS,"DA-SA702 Drone",3,6,2394,399
669,822,25/06/2020,"Bathsheba Toothill",Houston,Texas,DK208,2,"Drone Kits",DK,BYOD-500,2,5,835,167
670,361,15/03/2020,"Minny Possek",Flushing,"New York",BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,1,4,4
671,1324,10/10/2020,"Netta Prowse","Little Rock",Arkansas,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,4,32,8
672,732,02/06/2020,"Glenine Bruniges","Winston Salem","North Carolina",DK202,2,"Drone Kits",DK,BYOD-200,2,2,116,58
673,991,30/07/2020,"Duky Theodoris",Albany,"New York",DK207,2,"Drone Kits",DK,BYOD-400S,2,3,387,129
674,984,29/07/2020,"Danyette Piatek",Rochester,"New York",TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,3,126,42
675,366,16/03/2020,"Lucais Pettus","Saint Louis",Missouri,RS705,6,Robots,RS,"RQTE-554 Robot",6,3,2052,684
677,1579,06/12/2020,"Dido Thomazet",Decatur,Georgia,TV802,7,"Training Videos",TV,"AI for Educators",7,4,196,49
677,1373,19/10/2020,"Dido Thomazet",Decatur,Georgia,EB511,4,eBooks,EB,"Helicopter Drones",4,2,40,20
677,922,14/07/2020,"Dido Thomazet",Decatur,Georgia,RK607,5,"Robot Kits",RK,BYOR-4005,5,3,735,245
678,254,20/02/2020,"Christyna Ciobutaru",Charlotte,"North Carolina",DK204,2,"Drone Kits",DK,BYOD-300,2,4,356,89
678,17,03/01/2020,"Christyna Ciobutaru",Charlotte,"North Carolina",RS702,6,Robots,RS,"MICR-23K Robot",6,2,1798,899
679,2219,22/04/2021,"Starlene Klausen","Oklahoma City",Oklahoma,DS302,3,Drones,DS,"DC-304 Drone",3,4,1580,395
679,928,17/07/2020,"Starlene Klausen","Oklahoma City",Oklahoma,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,2,16,8
680,278,25/02/2020,"Giacinta Semered",Washington,"District of Columbia",EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,1,19,19
680,214,12/02/2020,"Giacinta Semered",Washington,"District of Columbia",DS305,3,Drones,DS,"DTI-84 Drone",3,1,455,455
681,2158,09/04/2021,"Brunhilda Wailes","Los Angeles",California,RK603,5,"Robot Kits",RK,BYOR-1500,5,4,756,189
681,92,21/01/2020,"Brunhilda Wailes","Los Angeles",California,RK602,5,"Robot Kits",RK,BYOR-1000,5,4,756,189
682,407,27/03/2020,"Georgeanne Eaves",Hartford,Connecticut,TV813,7,"Training Videos",TV,"Virtual Reality Basics",7,3,87,29
683,2195,17/04/2021,"Cornelle Van der Hoeven","El Paso",Texas,DK208,2,"Drone Kits",DK,BYOD-500,2,3,501,167
683,1862,04/02/2021,"Cornelle Van der Hoeven","El Paso",Texas,RS705,6,Robots,RS,"RQTE-554 Robot",6,4,2736,684
685,155,01/02/2020,"Benji Minkin",Fairbanks,Alaska,TV808,7,"Training Videos",TV,"Robotic Essentials",7,5,170,34
686,378,19/03/2020,"Andee Ambrosi",Albany,"New York",DK208,2,"Drone Kits",DK,BYOD-500,2,4,668,167
688,2349,18/05/2021,"Birk Foort",Philadelphia,Pennsylvania,DK204,2,"Drone Kits",DK,BYOD-300,2,2,178,89
688,1971,26/02/2021,"Birk Foort",Philadelphia,Pennsylvania,EB507,4,eBooks,EB,"Drone Building Essentials",4,6,78,13
688,1909,13/02/2021,"Birk Foort",Philadelphia,Pennsylvania,RK603,5,"Robot Kits",RK,BYOR-1500,5,2,378,189
691,2236,24/04/2021,"Amargo Funcheon",Denver,Colorado,EB502,4,eBooks,EB,"Building Your First Robot",4,2,48,24
695,1008,03/08/2020,"Hillyer Pead",Denver,Colorado,DS307,3,Drones,DS,"MICR-564K Drone",3,5,2495,499
696,1534,25/11/2020,"Cordie Roseby",Orange,California,EB519,4,eBooks,EB,"Spherical Robots",4,4,64,16
698,2120,01/04/2021,"Randal Slocomb",Appleton,Wisconsin,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,5,55,11
698,1546,29/11/2020,"Randal Slocomb",Appleton,Wisconsin,DS303,3,Drones,DS,"DTD-7000 Drone",3,5,2250,450
698,677,23/05/2020,"Randal Slocomb",Appleton,Wisconsin,TV802,7,"Training Videos",TV,"AI for Educators",7,1,49,49
699,1481,15/11/2020,"Chet Seage","San Diego",California,RK603,5,"Robot Kits",RK,BYOR-1500,5,5,945,189
699,799,19/06/2020,"Chet Seage","San Diego",California,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,6,72,12
700,1744,12/01/2021,"Roobbie Dermot",Washington,"District of Columbia",RK606,5,"Robot Kits",RK,BYOR-3535,5,5,1125,225
700,73,15/01/2020,"Roobbie Dermot",Washington,"District of Columbia",EB514,4,eBooks,EB,"Polar Robots",4,3,69,23
703,1326,10/10/2020,"Flin Inkin",Waterbury,Connecticut,TV810,7,"Training Videos",TV,"Understanding Automation",7,4,176,44
705,2111,29/03/2021,"Esmeralda McRory",Birmingham,Alabama,DK206,2,"Drone Kits",DK,BYOD-400,2,2,238,119
705,293,28/02/2020,"Esmeralda McRory",Birmingham,Alabama,DS305,3,Drones,DS,"DTI-84 Drone",3,4,1820,455
706,1885,08/02/2021,"Brnaby Waszczyk","San Antonio",Texas,EB511,4,eBooks,EB,"Helicopter Drones",4,3,60,20
706,1485,16/11/2020,"Brnaby Waszczyk","San Antonio",Texas,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,3,84,28
707,1106,26/08/2020,"Dionne Armytage",Riverside,California,EB519,4,eBooks,EB,"Spherical Robots",4,6,96,16
707,173,05/02/2020,"Dionne Armytage",Riverside,California,EB512,4,eBooks,EB,"Multi Rotor Drones",4,3,72,24
708,1786,21/01/2021,"Worth Fideler",Meridian,Mississippi,TV807,7,"Training Videos",TV,"Open Source Code",7,1,32,32
708,865,05/07/2020,"Worth Fideler",Meridian,Mississippi,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,6,66,11
710,1893,10/02/2021,"Edwina Byrd","Oklahoma City",Oklahoma,RS707,6,Robots,RS,"RXW-9807 Robot",6,2,1198,599
710,786,16/06/2020,"Edwina Byrd","Oklahoma City",Oklahoma,RK602,5,"Robot Kits",RK,BYOR-1000,5,3,567,189
710,635,16/05/2020,"Edwina Byrd","Oklahoma City",Oklahoma,DK209,2,"Drone Kits",DK,BYOD-550,2,5,895,179
711,2057,17/03/2021,"Brittney Whiteman",Spokane,Washington,DK204,2,"Drone Kits",DK,BYOD-300,2,3,267,89
711,1547,30/11/2020,"Brittney Whiteman",Spokane,Washington,DS307,3,Drones,DS,"MICR-564K Drone",3,6,2994,499
711,1239,22/09/2020,"Brittney Whiteman",Spokane,Washington,EB508,4,eBooks,EB,"Fixed Wing Drones",4,5,75,15
714,1224,19/09/2020,"Kennie Kington",Dallas,Texas,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,5,60,12
714,904,11/07/2020,"Kennie Kington",Dallas,Texas,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,2,24,12
715,1249,24/09/2020,"Marty Tokley",Baltimore,Maryland,RS702,6,Robots,RS,"MICR-23K Robot",6,2,1798,899
717,906,12/07/2020,"Janek Yerborn",Bronx,"New York",DS301,3,Drones,DS,"DA-SA702 Drone",3,2,798,399
717,618,13/05/2020,"Janek Yerborn",Bronx,"New York",DK201,2,"Drone Kits",DK,BYOD-100,2,3,162,54
719,1726,08/01/2021,"Jobye Hambelton",Riverside,California,DS305,3,Drones,DS,"DTI-84 Drone",3,3,1365,455
719,97,21/01/2020,"Jobye Hambelton",Riverside,California,DS301,3,Drones,DS,"DA-SA702 Drone",3,3,1197,399
720,1011,04/08/2020,"Rhody Hankey","Saint Louis",Missouri,EB517,4,eBooks,EB,"SCARA Robots",4,4,76,19
720,557,30/04/2020,"Rhody Hankey","Saint Louis",Missouri,EB517,4,eBooks,EB,"SCARA Robots",4,4,76,19
722,2353,19/05/2021,"Alta Shakesby","Kansas City",Missouri,EB503,4,eBooks,EB,"Building Your Own Drone",4,3,72,24
723,1660,24/12/2020,"Portia Kock",Salinas,California,RK606,5,"Robot Kits",RK,BYOR-3535,5,4,900,225
723,426,31/03/2020,"Portia Kock",Salinas,California,EB514,4,eBooks,EB,"Polar Robots",4,4,92,23
724,1882,08/02/2021,"Esther Weeden",Erie,Pennsylvania,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,5,20,4
724,387,22/03/2020,"Esther Weeden",Erie,Pennsylvania,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,4,168,42
724,249,19/02/2020,"Esther Weeden",Erie,Pennsylvania,EB516,4,eBooks,EB,"RTF Drones",4,2,32,16
726,7,02/01/2020,"Anne-marie Guion",Houston,Texas,RK604,5,"Robot Kits",RK,BYOR-2640S,5,2,378,189
727,911,13/07/2020,"Olivier Royse",Charleston,"West Virginia",RK605,5,"Robot Kits",RK,BYOR-3000,5,2,428,214
728,1014,05/08/2020,"Charmian Vanderson",Chicago,Illinois,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,4,1000,250
729,511,17/04/2020,"Nerte Shillabeer",Atlanta,Georgia,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,5,45,9
730,706,29/05/2020,"Lorant Thumann","East Saint Louis",Illinois,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,3,750,250
731,2342,17/05/2021,"Tanney Hawkswood",Sacramento,California,EB504,4,eBooks,EB,"Cartesian Robots",4,3,36,12
731,2138,03/04/2021,"Tanney Hawkswood",Sacramento,California,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,3,33,11
733,1150,04/09/2020,"Mart Bettis",Wichita,Kansas,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,4,48,12
735,466,06/04/2020,"Hubey Haw",Boise,Idaho,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,2,500,250
735,409,27/03/2020,"Hubey Haw",Boise,Idaho,EB514,4,eBooks,EB,"Polar Robots",4,6,138,23
735,247,18/02/2020,"Hubey Haw",Boise,Idaho,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,3,84,28
736,1019,06/08/2020,"Ermin Matlock",Washington,"District of Columbia",DK206,2,"Drone Kits",DK,BYOD-400,2,2,238,119
737,1911,13/02/2021,"Claire Crowther",Pasadena,California,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,5,40,8
739,814,23/06/2020,"Randal MacDavitt",Atlanta,Georgia,TV803,7,"Training Videos",TV,"Cloud Computing",7,2,58,29
740,551,29/04/2020,"Kendra Twallin","Falls Church",Virginia,RK604,5,"Robot Kits",RK,BYOR-2640S,5,3,567,189
741,785,16/06/2020,"Chuck Sarvar",Memphis,Tennessee,DK207,2,"Drone Kits",DK,BYOD-400S,2,3,387,129
742,905,11/07/2020,"Susana Baglow",Tacoma,Washington,EB502,4,eBooks,EB,"Building Your First Robot",4,4,96,24
743,531,24/04/2020,"Jenna Crofts","Young America",Minnesota,DS301,3,Drones,DS,"DA-SA702 Drone",3,5,1995,399
746,1682,29/12/2020,"Cally Roughley",Gulfport,Mississippi,TV813,7,"Training Videos",TV,"Virtual Reality Basics",7,5,145,29
747,2316,12/05/2021,"Shaw Cawston",Pasadena,California,DK204,2,"Drone Kits",DK,BYOD-300,2,5,445,89
752,1918,15/02/2021,"Dollie Pennells",Tucson,Arizona,DK201,2,"Drone Kits",DK,BYOD-100,2,5,270,54
754,2176,13/04/2021,"Free Stebbings",Richmond,Virginia,DK208,2,"Drone Kits",DK,BYOD-500,2,5,835,167
755,1475,13/11/2020,"Wandie Lyness","San Diego",California,EB503,4,eBooks,EB,"Building Your Own Drone",4,5,120,24
755,870,05/07/2020,"Wandie Lyness","San Diego",California,TV802,7,"Training Videos",TV,"AI for Educators",7,2,98,49
755,632,15/05/2020,"Wandie Lyness","San Diego",California,EB513,4,eBooks,EB,"Photograph Drones",4,5,70,14
756,1352,15/10/2020,"Linea Yardy","Sioux Falls","South Dakota",RK607,5,"Robot Kits",RK,BYOR-4005,5,4,980,245
756,460,05/04/2020,"Linea Yardy","Sioux Falls","South Dakota",TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,5,210,42
757,1361,16/10/2020,"Aylmar Cornick",Houston,Texas,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,3,12,4
758,1769,16/01/2021,"Fraser Wardroper",Riverside,California,DK204,2,"Drone Kits",DK,BYOD-300,2,6,534,89
760,847,01/07/2020,"Ahmad Lonie",Bellevue,Washington,DK202,2,"Drone Kits",DK,BYOD-200,2,4,232,58
760,342,10/03/2020,"Ahmad Lonie",Bellevue,Washington,EB506,4,eBooks,EB,"Delta Robots",4,2,32,16
762,1738,11/01/2021,"Bob Chattington",Lancaster,California,TV803,7,"Training Videos",TV,"Cloud Computing",7,3,87,29
763,2060,18/03/2021,"Charil Seear",Akron,Ohio,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,1,28,28
763,493,13/04/2020,"Charil Seear",Akron,Ohio,EB507,4,eBooks,EB,"Drone Building Essentials",4,4,52,13
763,440,03/04/2020,"Charil Seear",Akron,Ohio,DK203,2,"Drone Kits",DK,BYOD-220,2,6,414,69
764,2269,02/05/2021,"Dedie Pabelik",Jacksonville,Florida,EB514,4,eBooks,EB,"Polar Robots",4,4,92,23
764,884,08/07/2020,"Dedie Pabelik",Jacksonville,Florida,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,3,111,37
766,1805,24/01/2021,"Tibold Gumby",Trenton,"New Jersey",TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,4,112,28
767,1856,02/02/2021,"Madlin Joberne",Houston,Texas,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,2,8,4
770,181,06/02/2020,"Adolf Kitchenham",Detroit,Michigan,DK209,2,"Drone Kits",DK,BYOD-550,2,3,537,179
772,85,19/01/2020,"Drusy Fison","Long Beach",California,RK603,5,"Robot Kits",RK,BYOR-1500,5,5,945,189
773,1297,04/10/2020,"Dugald Shuter",Columbus,Ohio,EB517,4,eBooks,EB,"SCARA Robots",4,4,76,19
774,720,01/06/2020,"Collie Ansty",Jacksonville,Florida,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,3,24,8
775,1251,24/09/2020,"Sabra Battell","San Antonio",Texas,TV807,7,"Training Videos",TV,"Open Source Code",7,2,64,32
775,830,26/06/2020,"Sabra Battell","San Antonio",Texas,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,6,222,37
